大煮干丝,煮,初级入门,咸鲜味,清热解暑,<15分钟,干丝,香菇(干)/火腿/鸡/鸡胸脯肉/虾干,食盐/鸡汤/白胡椒粉
香菇糙米饭,蒸,,咸鲜味,降糖,,糙米/干香菇,,食盐/味精/卷心菜/虾
酸黄瓜汉堡包,煎,,其它口味,安神,,面粉/酸萝卜,,食盐/鸡精/元贞糖/酵母粉/荷兰乳牛乳酪牛奶/虾皮
拌饭,蒸,,咸鲜味,明目,,米饭/黄瓜,,酱油/葱/胡萝卜/红椒/花椒油/黑芝麻粉
丝瓜溜丸子,烧,,其它口味,美白,,丝瓜,,生抽/蚝油/淀粉/圣女果
红烧猪蹄,烧,,其它口味,养心,,猪蹄,,冰糖/姜/花椒/生抽/老抽
麻辣小龙虾,烧,,麻辣味,强身健体,,小龙虾,,食盐/姜/花椒/元贞糖
干煸豆角,干煸,,其它口味,润肠,,豇豆,,食盐/蒜/生抽/调和油
法式黑麦面包,拌,,香辣味,抵抗力,,卷心菜,,食盐/生抽/剁椒
香肠炒彩丁,炒,,咸鲜味,安神,,farmer john香肠/西芹/红萝卜,,黑木耳/笋干
牛奶炖蔬菜,炖,,咸鲜味,,,荷兰乳牛乳酪牛奶/燕麦片,,食盐/辣椒粉/调和油/水
蒜苔鸭胗,炒,,蒜香味,润肠,,蒜苔/鸭胗,,食盐/鸡精/干辣椒/料酒
双菇炒鲜虾,炒,,咸鲜味,降糖,,草菇/香菇,,食盐/白糖/胡椒粉
木瓜焖鸭,焖,,其它口味,防癌,,木瓜,,食盐/姜/八角/老抽/陈皮/元贞糖/黄酒
苹果青桔葡萄汁,煲,,咸鲜味,美容,,芋头/薏米,,粗盐
三仙豆腐,其它工艺,,其它口味,美容,,毛豆腐/菠菜/胡萝卜/香菇/青豆,,食盐/胡椒粉/元贞糖
蚂蚁上树,煲,,咸鲜味,润肺,,猪大排/莴笋,,
双色鸡翅,烧,,葱香味,,,鸡翅/可乐,,食盐/鸡精/葱/姜/蒜/料酒/调和油/芝麻油/竹荪/生粉
茄子烧胡萝卜,烧,,其它口味,明目,,茄子/胡萝卜,,食盐/酱油/水淀粉/元贞糖
五彩鸡心,炒,,其它口味,安神,,鸡心,,食盐/鸡精/姜/料酒/老抽/元贞糖/胡椒粉
葡汁秋梨,其它工艺,,其它口味,开胃,,梨,,果汁
煮蛋,煮,,其它口味,健脑益智,,鸡蛋,,
柠式苹果丁蛋炒饭,炒,,酸味,抗衰老,,鸡蛋/洋葱,,
鲜肉包菜卷,蒸,,其它口味,抵抗力,,卷心菜,,食盐/鸡精/蚝油/面粉/元贞糖/生粉/水/调和油
肉馅酥饼,煎,,咸鲜味,安神,,面粉,,食盐/鸡精/姜/料酒/元贞糖/五香粉/芝麻/植物油/酵母(干)/鸡蛋
素炒金针菇,炒,,咸鲜味,明目,,柿子椒/胡萝卜/金针菇,,食盐/鸡精/蚝油/调和油/元贞糖
丝瓜虾皮蛋花汤,煲,,其它口味,美白,,丝瓜/鸡蛋/虾皮,,食盐/鸡精/调和油/芝麻油
青椒芦笋,烧,,其它口味,防癌,,芦笋,,色拉油/食盐/葱/姜/蒜/柿子椒
南瓜丝炒里脊,炒,,咸鲜味,补血,,嫩南瓜/猪里脊肉,,色拉油/食盐/葱/姜/蒜/料酒/生抽/淀粉/柿子椒
十三香小龙虾,烧,,其它口味,,,龙虾/十三香,,食盐/葱/姜/蒜/料酒/柿子椒/胡椒粉/元贞糖
莴苣烧肉圆,烧,,其它口味,通便排毒,,莴笋,,食盐/味精/葱/姜/胡椒粉
焖茄子,焖,,其它口味,抗衰老,,茄子,,食盐/味精/葱/姜/蒜/水淀粉/柿子椒/调和油/红椒/胡椒粉
扁卜炖香菇,其它工艺,,其它口味,降血脂,,豆腐皮/香菇,,食盐/鸡精/调和油
剁椒冬瓜,其它工艺,,其它口味,减肥,,冬瓜/剁椒,,食盐/调和油
辣椒苹果炒鸡丁,其它工艺,,其它口味,润肠,,苹果,,食盐/鸡粉/蚝油/调和油/生粉
双丁豆腐碎,其它工艺,,其它口味,开胃,,榨菜/毛豆腐/小葱,,食盐/鸡粉/生抽/调和油/元贞糖/芝麻油
土豆丝饼,其它工艺,,其它口味,清热解毒,,马铃薯丁(脱水),,食盐/调和油/辣椒粉
沙茶番茄炖牡蛎,其它工艺,,其它口味,祛斑,,牡蛎/西红柿,,食盐/葱/蒜/调和油/红椒/沙茶酱
果香杂蔬炒饭,其它工艺,,其它口味,明目,,紫甘蓝/菠萝/青豆/玉米/豆腐干/鸡蛋/米饭,,食盐/调和油
香蕉火腿三明治,其它工艺,,其它口味,通便排毒,,苦苣/香蕉,,花生酱
草菇芋头煲,其它工艺,,其它口味,降糖,,芋头/草菇,,食盐/葱/调和油
茄子烧毛豆,其它工艺,,其它口味,排毒,,茄子/毛豆/干辣椒,,食盐/酱油/鸡粉/生抽/调和油/元贞糖
豆泡炒矮脚黄,其它工艺,,其它口味,开胃,,五花肉/小葱/高汤,,食盐/鸡粉/生抽/调和油
霉豆子蒸子鸡,其它工艺,,其它口味,降三高,,葱,,食盐/鸡粉/料酒/生抽/调和油/元贞糖/芝麻油
豉香苦瓜,其它工艺,,其它口味,美容,,苦瓜/豆豉/蒜,,食盐/酱油/鸡粉/生抽/调和油/元贞糖
腊肠炒毛豆,其它工艺,,其它口味,排毒,,香肠/毛豆,,食盐/鸡粉/生抽/调和油/元贞糖
烤鸭两吃,其它工艺,,其它口味,减肥,,冬瓜/榨菜,,食盐/鸡粉/调和油
剁椒空心菜,其它工艺,,其它口味,降糖,,空心菜/五花肉,,食盐/鸡粉/调和油/剁椒
青椒烩带鱼,其它工艺,,其它口味,清热去火,,带鱼/柿子椒,,食盐/姜/蒜/料酒/老抽/淀粉/调和油/元贞糖/柿子椒
腊肠空心菜,其它工艺,,其它口味,减肥,,空心菜/香肠/蒜,,食盐/鸡粉/调和油
空心菜叶蛋花汤,其它工艺,,其它口味,降三高,,鸡蛋/葱,,食盐/鸡粉/调和油/芝麻油
剁椒四季豆,其它工艺,,其它口味,减肥,,四季豆/蒜,,食盐/鸡粉/调和油/剁椒
红烧鸭腿,其它工艺,,其它口味,开胃,,鸭腿/姜/花椒,,食盐/酱油/鸡粉/料酒/调和油/元贞糖
青椒蒜苗炒腊肉,其它工艺,,其它口味,清热去火,,蒜苗/柿子椒/腊肉,,食盐/调和油/红椒
龙凤点心,其它工艺,,其它口味,抵抗力,,糯米粉,,椰蓉/肉松
芋头烧鸡腿肉,其它工艺,,其它口味,,,鸡腿,,食盐/醋/味精/姜/芋头/元贞糖/调和油
杂拌芹叶,其它工艺,,其它口味,通便排毒,,芹菜叶,,食盐/粉丝/胡萝卜
蒜苔烧肉,烧,,蒜香味,润肠,,猪肉/蒜苔,,食盐/味精/葱/姜/老抽/调和油/胡椒粉
青椒肉丝炒面筋,其它工艺,,咸鲜味,减肥,,柿子椒/蒜,,食盐/鸡粉/生抽/调和油
豆瓣豆腐烧鲫鱼,其它工艺,,其它口味,明目,,鲫鱼/毛豆腐/榨菜/葱/姜/蒜,,食盐/鸡粉/生抽/豆瓣酱/调和油/元贞糖
香菇韭菜肉片汤,煲,,咸鲜味,开胃,,韭菜/小葱,,食盐/生抽/十三香/芝麻油
青椒肉丝炒毛豆,其它工艺,,其它口味,清热去火,,毛豆/柿子椒,,食盐/鸡粉/生抽/调和油/元贞糖
炝莴笋丝,炝,,咸鲜味,明目,,莴笋/胡萝卜,,花生油/食盐/花椒/白醋/白芝麻
薏仁海带排骨汤,其它工艺,,其它口味,润肺,,猪大排,,薏米
酥皮洋葱火腿月饼,烤,,咸鲜味,安神,,面粉/玉米油/水,,食盐/酱油/洋葱/熟面粉/橄榄油
苏式紫薯月饼,烤,,其它口味,安神,,面粉/玉米油/水/元贞糖,,食盐
啤酒烧羊肉,烧,,其它口味,养胃,,羊肉,,食盐/冰糖/姜/八角/桂皮/老抽/豆瓣酱/甜面酱/啤酒/柿子椒/蒜苔
蜜汁萝卜,烧,,其它口味,养胃,,白萝卜,,长寿深山野蜜
凉伴白萝卜,其它工艺,,香辣味,养胃,,白萝卜,,食盐/味精/蒜/柿子椒/胡萝卜
米饭煎饼,拌,,咸鲜味,明目,,米饭,,食盐/鸡精/葱/马铃薯丁(脱水)/胡椒粉/芝麻
土豆小饼,煎,,其它口味,清热解毒,,马铃薯丁(脱水),,食盐/味精/淀粉/芝麻/鸡蛋/调和油
肉丸炖茄子,炖,,咸鲜味,抗衰老,,茄子,,番茄酱/柿子椒
土豆木耳炖排骨,炖,,其它口味,减肥,,猪大排/马铃薯丁(脱水)/黑木耳,,食盐/醋/鸡精/葱/姜/八角/桂皮/料酒
鲜灵芝炖乌鸡,炖,,咸鲜味,抗衰老,,乌骨鸡/枣（鲜）,,食盐
青菜牛肉面,酱,,咸鲜味,抗衰老,,牛肉/水面,,食盐/味精/小白菜/水
丝瓜手擀面,酱,,咸鲜味,美白,,面粉/丝瓜,,食盐/味精/鸡蛋/水
龙虾豆腐羹,煮,,咸鲜味,,,龙虾/毛豆腐,,食盐/鸡精/葱/姜/蒜/料酒/水淀粉/元贞糖/胡椒粉
玫瑰花煎蛋,炸,,其它口味,健脑益智,,鸡蛋,,食盐
玫瑰腐乳红烧肉,烧,,咸鲜味,清热去火,,五花肉/冰糖,,食盐
荠菜蛋皮卷,蒸,,其它口味,润肠,,荠菜/鸡蛋,,食盐/鸡精/植物油
香芋卷,汆,,其它口味,防癌,,芋头/馄饨皮,,元贞糖/芝麻
牛肉烧白菜粉丝,汆,,咸鲜味,抗衰老,,牛肉/白菜/粉丝,,食盐/味精/葱/蒜/调和油/柿子椒/元贞糖/胡椒粉
生煎荠菜馄饨,煎,,咸鲜味,润肠,,荠菜/馄饨皮,,食盐/鸡精/葱/姜/料酒/元贞糖/鸡蛋/芝麻油/植物油/胡椒粉
蒜苔拌百叶,拌,,香辣味,润肠,,蒜苔,,食盐/花椒/生抽/牛肚/调和油/元贞糖/芝麻油
蒜泥豆瓣豇豆,其它工艺,,其它口味,润肠,,豇豆,,食盐/蒜/豆瓣酱/调和油/元贞糖
野开花炒咸肉,其它工艺,,其它口味,助消化,,咸肉,,调和油/元贞糖
油炸香蕉片,其它工艺,,甜味,通便排毒,,香蕉,,淀粉/鸡蛋/面包糠/长寿深山野蜜
梅干菜烧四季豆,其它工艺,,咸鲜味,补钙,,五花肉/四季豆/梅菜,,食盐/酱油/鸡精/生抽/调和油/元贞糖
香菇烧冬瓜,其它工艺,,咸鲜味,减肥,,冬瓜/香菇/虾米,,食盐/鸡粉/调和油/芝麻油
茄汁辣味烤鲫鱼,烧,,茄汁味,明目,,鲫鱼,,食盐/姜/料酒/元贞糖/柿子椒/胡萝卜/西红柿/辣椒粉/孜然/调和油
拌糖醋萝卜,其它工艺,,糖醋味,,,酸萝卜,,元贞糖/白醋
香葱舒打饼干,烘焙,,葱香味,安神,,面粉/荷兰乳牛乳酪牛奶,,色拉油/食盐/葱/苏打粉/酵母(干)
苏式肉松月饼,其它工艺,,其它口味,安神,,面粉/肉松,,食盐/马面鱼/元贞糖
素烧丝瓜,其它工艺,,其它口味,美白,,丝瓜/蒜,,食盐/鸡粉/调和油
卤藕和卤香菇,其它工艺,,其它口味,降血脂,,香菇/藕,,食盐/八角/花椒/桂皮/料酒/老抽/调和油/白糖/香叶/红椒
凉拌肉,煮,,其它口味,,,五花肉,,食盐/酱油/醋/味精/姜/胡萝卜/元贞糖
三色汤圆,其它工艺,,咸鲜味,抵抗力,,糯米粉/绿茶粉/玉米面(黄),,水
烧卖,蒸,,其它口味,美容,,糯米/小米/淀粉/糯米粉/澄粉,,食盐/味精/调和油/香肠/玉米/香菇/元贞糖
瑶柱香菇虾米火腿肠粉,拌,,其它口味,降血脂,,陈村粉/带子/虾/香菇/火腿,,酱油/葱/红尖椒/芝麻油
巧克力酸奶核桃蛋糕,烤,,奶香味,,,肉桂粉/淡奶油/泡打粉/帕玛拉特黄桃酸奶,,红糖/香草精/好时巧克力酱
豆沙枧水粽,蒸,,其它口味,减肥,,糯米/豆沙/冰淇淋,,花生油/枧水
蒜炒拍黄瓜,炒,,咸鲜味,减肥,,黄瓜,,食盐/蒜/调和油
清汤南瓜面疙瘩,烘焙,,甜味,降糖,,南瓜/面粉,,食盐/白菜/鸡蛋/食油
萝卜干炒杭椒,炒,,咸鲜味,清热去火,,萝卜干/杭椒,,味精/葱/姜/调和油/元贞糖/胡椒粉
包菜炒西红柿,炒,,茄汁味,抵抗力,,卷心菜/番茄酱,,食盐/味精/葱/姜/蒜/柿子椒/调和油/胡椒粉
紫薯糯米糊糊,煮,,其它口味,减肥,,紫薯/糯米粉,,水
辣味莴笋,炒,,香辣味,通便排毒,,莴笋,,花生油/食盐/鸡精/葱/干辣椒
青椒肉沫烧茄子,烧,,其它口味,清热去火,,柿子椒/茄子/姜,,食盐/生抽/调和油/十三香/生粉
青菜拌木耳,烧,,其它口味,美容,,小白菜/黑木耳,,食盐/味精/蒜/柿子椒/调和油
枣馒头,蒸,,酱香味,安神,,面粉,,酵母(干)/荷兰乳牛乳酪牛奶/枣(干)
核香花椰菜,炒,,咸鲜味,软化血管,,菜花,,花生油/食盐/鸡精/核桃
桂花酒酿苹果羹,其它工艺,,咸鲜味,润肠,,江米酒/苹果,,桂花/白糖
咸蛋黄薯泥开口酥,烤,,咸鲜味,安神,,面粉/元贞糖/玉米油,,红薯
洋葱炒云耳,炒,,葱香味,减肥,,黑木耳/洋葱,,食盐/酱油/调和油
燕窝椰奶西米露,其它工艺,,其它口味,美容养颜,,燕窝/西米,,鸡蛋
软糯小米粥,煲,,其它口味,美容,,小米/糯米,,水
火腿冬瓜年糕汤,其它工艺,,其它口味,减肥,,冬瓜/火腿/蒜/禧运年切片年糕,,鸡粉/调和油/芝麻油
狮子头生菜汤,其它工艺,,其它口味,减肥,,五花肉/生菜/鸡蛋,,食盐/葱/料酒
四角蛋包饭,蒸,,葱香味,明目,,米饭/鸡蛋,,葱/马铃薯丁(脱水)/香肠/香菇/青豆/沙司
黄瓜襄肉,其它工艺,,其它口味,明目,,猪肉/黄瓜/玉米,,淀粉/水
肉松,其它工艺,,咸鲜味,补血,,猪肉,,食盐/味精/姜/料酒/生抽/调和油/元贞糖
酥炸带鱼,蒸,,咸鲜味,防癌,,带鱼,,花生油/食盐/面粉
丽花茭白,其它工艺,,其它口味,美容,,茭白,,食盐/味精/香菜/葱油/糟卤
水煮白菜,煮,,其它口味,润肠,,白菜,,色拉油/食盐/葱/姜/黑木耳/香肠/高汤
巴蜀虾,煮,,咸鲜味,减肥,,黄瓜/蒜,,豆油/酱油/料酒/白糖
豌豆炒里脊肉丝,炒,,咸鲜味,防脂肪肝,,青豆,,色拉油/食盐/葱/姜/蒜/料酒/生抽/淀粉/柿子椒/白糖
西红柿青椒炒菜花,炒,,茄汁味,软化血管,,菜花,,色拉油/食盐/葱/姜/蒜/番茄酱/柿子椒
乌贼烧干丝,烧,,其它口味,开胃,,墨鱼/豆腐丝,,食盐/味精/葱/姜/蒜/柿子椒/元贞糖/胡椒粉/胡萝卜
什锦芝士h饭,其它工艺,,茄汁味,,,馒头,,色拉油/食盐/胡椒粉/马铃薯丁(脱水)/鸡蛋/黄油/西红柿/柿子椒
五彩酿豆腐,其它工艺,,其它口味,明目,,香椿/胡萝卜,,食盐/鸡精/淀粉/元贞糖/胡椒粉
蒜苔炒豆腐,炒,,咸鲜味,润肠,,毛豆腐/蒜苔,,食盐/味精/葱/姜/蒜/柿子椒/调和油/胡椒粉
肉末冬菜炖豆腐,煮,,咸鲜味,,,毛豆腐/冬菜,,食盐/鸡精/生抽
糯米烧麦,蒸,初级入门,家常味,利尿消炎,<30分钟,糯米/猪肉/馄饨,,食盐/生抽/蚝油/香油/淀粉/干香菇/十三香/胡萝卜
油爆大虾,爆,初中水平,家常味,安神,<15分钟,虾,,醋/葱/姜/蒜/小米椒/料酒/生抽/白砂糖
荷叶粉蒸肉,蒸,初中水平,咸鲜味,清热解暑,<60分钟,五花肉,荷叶/香米,食盐/酱油/花椒/黄酒/胡椒/辣椒粉
苏菜特辑之9款滋味醇和的淮扬菜,蒸,,咸鲜味,,,,,
醉蟹,腌,,咸鲜味,抗结核病,,大闸蟹,,食盐/酱油/冰糖/姜/蒜/花椒/料酒
香菜梗炒鳝丝,炒,初级入门,咸鲜味,降糖,<15分钟,鳝鱼/香菜,,色拉油/食盐/酱油/味精/料酒/香油/水淀粉/蒜泥/白糖/胡椒粉
,,,,,,,,
汤大玉,煮,初级入门,咸鲜味,肾调养食谱,<15分钟,虾仁,鸡蛋清,花生油/食盐/醋/味精/姜/料酒/香油/胡椒粉/豌豆淀粉
五柳青鱼,煮,初中水平,其它口味,明目,<30分钟,青鱼,胡萝卜/柿子椒,花生油/食盐/酱油/醋/味精/葱/姜/干辣椒/料酒/白砂糖/玉米淀粉
江苏五香牛肉片,烤,,五香味,苏菜 私家菜 气血双补食谱 健脾开胃食谱 营养不良食谱 ,,牛肉（瘦）5000克<br>,,白砂糖410克/味精8克/酱油100克/盐100克/茴香籽[小茴香籽]8克/姜8克/甘草3克/白酒25克
无锡鸭,煮,,其他口味,苏菜 私家菜 补虚养身食谱 健脾开胃食谱 营养不良食谱 ,,鸭1000克<br>,,姜8克/大葱8克/黄酒5克/色拉油20克/冰糖15克/酱油10克/红曲20克
扒鲜翅,扒,,其他口味,苏菜 气血双补食谱 美容菜谱 补虚养身食谱 营养不良食谱 ,,鱼翅(干)800克/母鸡1500克/猪蹄1000克<br>,火腿75克/鸡胸脯肉75克/油菜心100克/冬笋75克/香菇（鲜）75克<br>,黄酒150克/味精1克/姜15克/香菜2克/盐4克/小葱15克/白胡椒1克/淀粉(蚕豆)25克/猪油（炼制）50克/鸡油200克
原焖鱼翅,,,咸鲜味,,,鱼翅(干)300克</p><p>,</p><p>火腿100克/鸡肫75克/虾仁25克/油菜心150克/冬笋250克/鸡胸脯肉100克/香菇（鲜）30克/鸡腿200克/肥膘肉200克</p><p>,
糟扣肉,,初中水平,家常味,,,,,
炸香脆肉,炸,,其他口味,苏菜 ,,猪肉(瘦)165克<br>,鸡蛋50克/猪网油50克/小麦面粉100克<br>,大葱50克/葱白25克/甜面酱50克/酱油10克/盐2克/椒盐2克/味精3克/淀粉(玉米)5克/猪油（炼制）50克
老龙入海,其他,,其他口味,苏菜 气血双补食谱 补虚养身食谱 壮腰健肾食谱 子宫脱垂食谱 ,,鳝鱼1000克/海参（水浸）700克<br>,,料酒50克/胡椒粉2克/大蒜（白皮）150克/小葱8克/姜8克/味精2克/淀粉(蚕豆)8克/猪油（炼制）150克/花生油100克
素鸽蛋,烧,,其他口味,苏菜 美容菜谱 明目食谱 营养不良食谱 骨质疏松食谱 ,,豆浆400克/胡萝卜200克<br>,油菜心200克/冬笋100克/香菇（鲜）100克/淀粉(玉米)415克<br>,味精5克/盐3克/花生油50克
葱蒸干贝,清蒸,,其他口味,苏菜 便秘食谱 补虚养身食谱 滋阴食谱 ,,干贝200克<br>,冬笋75克/香菇（鲜）75克/豌豆苗20克<br>,小葱100克/料酒25克/味精2克/猪油（炼制）100克/盐2克/酱油40克/白砂糖25克/淀粉(蚕豆)5克
苏州熏鱼,,,其它口味,,,鲤鱼650克</p><p>,,
蛋烧麦,烧,,其他口味,苏菜 气血双补食谱 补虚养身食谱 补阳食谱 壮腰健肾食谱 ,,鸡蛋400克/虾仁600克<br>,小白菜10克<br>,辣椒(红、尖、干)10克/盐4克/黄酒20克/味精2克/淀粉(玉米)2克/大葱10克/鸡油100克
虾籽明玉参,烧,,其他口味,苏菜 活血化瘀食谱 补虚养身食谱 营养不良食谱 ,,海参（水浸）500克<br>,鸡胸脯肉50克/豌豆苗10克/玉兰片20克/虾籽10克/虾仁50克/香菇（鲜）50克/虾米25克<br>,姜10克/白砂糖10克/味精3克/大葱10克/花椒5克/淀粉(蚕豆)8克/黄酒50克/盐6克/猪油（炼制）80克/酱油20克
蟹粉鲜鱼皮,烧,,其他口味,苏菜 美容菜谱 防癌抗癌食谱 ,,鱼皮1000克<br>,油菜心50克/蟹黄100克<br>,香菜4克/味精1克/姜25克/黄酒100克/盐5克/小葱25克/鸡油25克/猪油（炼制）100克/白胡椒1克/淀粉(蚕豆)25克/香油25克
蛋白夹沙,炸,,其他口味,苏菜 甜品/点心 ,,红豆沙250克<br>,鸡蛋清200克/糯米粉35克/淀粉(玉米)75克/玫瑰花10克<br>,白砂糖50克/猪油（炼制）40克
靖江牛肉干,烤,,其他口味,苏菜 气血双补食谱 补虚养身食谱 健脾开胃食谱 ,,牛肉(后腿)1000克<br>,,白砂糖22克/味精6克/盐40克/酱油30克/大曲酒10克/茴香粉2克/五香粉5克/辣椒粉5克/肉豆蔻2克
金蒜鳓鱼,,,咸鲜味,,,鳓鱼750克<br />,猪油（板油）50克<br />,
香炸仔鸡,炸,,其他口味,苏菜 ,,童子鸡1500克<br>,虾仁90克/鸡蛋清50克/鸡蛋黄50克/火腿5克/小白菜5克/小麦面粉20克/面包屑80克<br>,黄酒8克/番茄酱20克/味精1克/胡椒粉1克/盐1克/花生油90克
靖江牛肉脯,明炉烤,,其他口味,苏菜 气血双补食谱 补虚养身食谱 ,,牛肉(肥瘦)5000克<br>,鸡蛋120克<br>,八角10克/五香粉10克/姜10克/胡椒粉5克/苏打粉5克/鱼露100克/白砂糖500克/味精10克/黄酒45克
扁大肉酥,炒,,其他口味,苏菜 低温环境作业人群食谱 滋阴食谱 贫血食谱 ,,猪肋条肉（五花肉）500克<br>,肥膘肉65克/鸡蛋黄200克/豌豆苗140克/粳米35克<br>,黄酒20克/盐8克/酱油35克/白砂糖14克/味精3克/大葱35克/姜10克/淀粉(玉米)20克/猪油（炼制）150克
太仓肉松,干炒,,其他口味,苏菜 ,,猪腿肉5000克<br>,,酱油1100克/白砂糖150克/料酒300克/茴香粉6克/姜625克/白砂糖100克/八角30克
牛乳鲜鱼唇,白烧,,其他口味,苏菜 美容菜谱 ,,鱼唇1000克<br>,香菇（鲜）75克/冬笋75克/油菜心75克<br>,牛奶20克/盐5克/姜4克/白胡椒1克/淀粉(蚕豆)8克/猪油（炼制）75克/黄酒10克/小葱4克/香菜10克/鸡油25克
水油浸鳊鱼,焦溜,,其他口味,苏菜 青少年食谱 补虚养身食谱 营养不良食谱 ,,武昌鱼600克<br>,,料酒100克/盐7克/味精1克/姜13克/小葱12克/淀粉(蚕豆)13克/香油25克/花生油60克
蟹子豆腐,烩,,其他口味,苏菜 补虚养身食谱 滋阴食谱 清热解毒食谱 ,,螃蟹350克<br>,油菜心100克/木耳(水发)25克<br>,猪油（炼制）75克/盐4克/料酒15克/小葱3克/姜3克/胡椒粉1克/淀粉(蚕豆)15克/香油25克
红烧大乌,红烧,,其他口味,苏菜 脾调养食谱 水肿食谱 活血化瘀食谱 补虚养身食谱 ,,黑鱼1000克<br>,,香醋3克/姜5克/猪油（炼制）80克/盐3克/小葱10克/白砂糖15克/黄酒25克/酱油50克
炖鳝酥,炖,,其他口味,苏菜 补虚养身食谱 营养不良食谱 ,,鳝鱼1250克<br>,猪肋条肉（五花肉）75克<br>,黄酒30克/酱油75克/白砂糖9克/葱白5克/姜5克/大蒜（白皮）60克/花生油90克
无锡肉排骨,,,家常味,,,,,
神仙蛋,烧,,其他口味,苏菜 营养不良食谱 贫血食谱 ,,鸡蛋800克/猪腿肉250克<br>,,猪油（炼制）100克/黄酒30克/白酱油45克/味精2克/盐9克/白砂糖25克/姜15克/淀粉(蚕豆)30克
玻璃樱桃肉,,,咸鲜味,,,,,
自烩鱼肚,烩,,其他口味,苏菜 健脾开胃食谱 营养不良食谱 小儿营养不良食谱 ,,鱼肚100克<br>,蟹肉50克/鸡肫50克/鸡肝50克/鸡肉75克/火腿50克/虾仁5克/春笋75克/油菜心200克<br>,黄酒25克/盐3克/胡椒粉1克/白砂糖5克/味精1克/小葱15克/姜15克/淀粉(蚕豆)25克/猪油（炼制）70克
红烧鱼皮,红烧,,其他口味,苏菜 延缓衰老食谱 美容菜谱 健脾开胃食谱 防癌抗癌食谱 ,,鱼皮500克<br>,冬笋50克/香菇（鲜）50克/生菜（团叶）50克<br>,味精3克/盐4克/酱油10克/小葱25克/姜25克/料酒15克/白砂糖2克/糖色3克/猪油（炼制）50克/淀粉(蚕豆)8克
炒蟹线,软炒,,其他口味,苏菜 滋阴食谱 清热解毒食谱 骨质疏松食谱 ,,海蟹500克<br>,肥膘肉75克/鸡蛋清120克/辣椒(红、尖)25克<br>,淀粉(蚕豆)30克/姜10克/大葱25克/盐3克/味精1克/黄酒25克/胡椒粉1克/猪油（炼制）100克/香油5克
油鸡,焖,,其他口味,苏菜 青少年食谱 老人食谱 补虚养身食谱 健脾开胃食谱 ,,鸡1500克<br>,草果12克/桂皮12克/山药(干)8克/郁金4克<br>,黄酒20克/盐40克/大葱20克/姜20克/八角8克/茴香籽[小茴香籽]8克/菜籽油50克
烩青鱼鲜肚,烩,,其他口味,苏菜 ,,鱼肚500克<br>,冬笋50克/火腿50克/香菇（鲜）50克<br>,味精2克/姜10克/胡椒粉1克/淀粉(蚕豆)15克/猪油（炼制）50克/黄酒50克/盐7克/小葱10克/香菜5克/鸡油25克
炸凤尾虾,焦溜,,其他口味,苏菜 ,,海虾750克<br>,青豆60克<br>,鸡蛋30克/盐5克
